Date,Name,Year,Letterboxd URI,Rating
2019-10-30,Monster Party,2018,https://boxd.it/goKS,3
2019-10-30,Deerskin,2019,https://boxd.it/lqOW,4
2019-10-30,Ready or Not,2019,https://boxd.it/kOf0,4
2019-11-12,Un Chien Andalou,1929,https://boxd.it/29Y8,1
2019-11-12,In the Trap,2019,https://boxd.it/o1lc,2.5
2019-11-13,A Good Woman Is Hard to Find,2019,https://boxd.it/i4fY,3
2019-11-13,The Platform,2019,https://boxd.it/mUm6,4.5
2019-11-21,Bliss,2019,https://boxd.it/lAok,1.5
2019-11-21,"I'm Sorry, My Love",2018,https://boxd.it/mFkE,2.5
2019-11-21,Girl on the Third Floor,2019,https://boxd.it/llgU,2
2019-11-21,Scare Package,2019,https://boxd.it/nCsM,1.5
2019-11-21,Come to Daddy,2019,https://boxd.it/lAqK,4
2019-11-21,Vivarium,2019,https://boxd.it/gmVE,3
2019-11-21,Color Out of Space,2019,https://boxd.it/k1HY,3
2019-11-21,Requirements to Be a Normal Person,2015,https://boxd.it/aRV4,2.5
2019-12-01,Spoon Wars,2011,https://boxd.it/9fWm,1.5
2019-12-11,The Irishman,2019,https://boxd.it/dYOq,4
2019-12-11,Knives Out,2019,https://boxd.it/jWEA,4
2019-12-19,Watchmen,2009,https://boxd.it/1QE4,3.5
2019-12-27,Star Wars: The Rise of Skywalker,2019,https://boxd.it/5xlK,3
2020-01-03,Fast & Furious Presents: Hobbs & Shaw,2019,https://boxd.it/dnDA,3
2020-01-03,The Hustle,2019,https://boxd.it/g1ju,1.5
2020-01-03,6 Underground,2019,https://boxd.it/irU6,2.5
2020-01-03,Brightburn,2019,https://boxd.it/jk58,3.5
2020-01-03,Puppet Master: The Littlest Reich,2018,https://boxd.it/dS8I,2
2020-01-03,Sweeney Todd: The Demon Barber of Fleet Street,2007,https://boxd.it/1PcS,4
2020-01-03,Fracture,2007,https://boxd.it/220K,3.5
2020-01-03,Hugo,2011,https://boxd.it/R08,4.5
2020-01-03,The Happening,2008,https://boxd.it/200o,2
2020-01-03,The Purge: Anarchy,2014,https://boxd.it/71zk,3.5
2020-01-03,Phone Booth,2002,https://boxd.it/285G,3
2020-01-03,Braindead,1992,https://boxd.it/29Gy,4
2020-01-03,Star Wars: The Force Awakens,2015,https://boxd.it/4vru,3.5
2020-01-03,Common Wealth,2000,https://boxd.it/1TL8,4
2020-01-03,Mayhem,2017,https://boxd.it/fesW,2.5
2020-01-03,King Arthur: Legend of the Sword,2017,https://boxd.it/8lDS,3
2020-01-03,The Crazies,2010,https://boxd.it/1nvW,4
2020-01-03,Memento,2000,https://boxd.it/2bcK,5
2020-01-03,Insomnia,2002,https://boxd.it/2aB0,3.5
2020-01-03,Batman Begins,2005,https://boxd.it/2aIg,4
2020-01-03,Coach Carter,2005,https://boxd.it/218e,4.5
2020-01-04,Shazam!,2019,https://boxd.it/8WBu,3
2020-01-04,Glass,2019,https://boxd.it/g3uO,2.5
2020-01-05,Jumanji: Welcome to the Jungle,2017,https://boxd.it/bUeE,3
2020-01-07,The Wizard of Oz,1939,https://boxd.it/29Xu,3.5
2020-01-09,Jumanji: The Next Level,2019,https://boxd.it/ixu4,3
2020-01-14,Dunkirk,2017,https://boxd.it/d0Y6,4.5
2020-01-14,1917,2019,https://boxd.it/jj4y,5
2020-01-21,Bad Boys II,2003,https://boxd.it/1ZuW,3.5
2020-01-21,Bad Boys for Life,2020,https://boxd.it/15pc,4
2020-01-22,It Chapter Two,2019,https://boxd.it/h10u,2.5
2020-01-22,Dark Phoenix,2019,https://boxd.it/anyO,2
2020-01-23,Zombieland: Double Tap,2019,https://boxd.it/bgb6,4
2020-01-31,Extra Ordinary,2019,https://boxd.it/jBwU,3
2020-01-31,Fractured,2019,https://boxd.it/kPL2,3.5
2020-01-31,Snowpiercer,2013,https://boxd.it/3Icg,3.5
2020-02-02,Terminator: Dark Fate,2019,https://boxd.it/96YI,3
2020-02-07,Bombshell,2019,https://boxd.it/j5YC,3
2020-02-14,Jojo Rabbit,2019,https://boxd.it/iEBG,4.5
2020-02-19,Parasite,2019,https://boxd.it/hTha,4
2020-02-29,Sherlock: A Study in Pink,2010,https://boxd.it/mueU,4
2020-02-29,Sherlock: The Blind Banker,2010,https://boxd.it/mwHY,3.5
2020-02-29,Sherlock: The Great Game,2010,https://boxd.it/mwRa,4.5
2020-02-29,Sherlock: A Scandal in Belgravia,2012,https://boxd.it/mwHE,4.5
2020-02-29,Sherlock: The Hounds of Baskerville,2012,https://boxd.it/mwHu,3.5
2020-02-29,Sherlock: The Reichenbach Fall,2012,https://boxd.it/mwV2,5
2020-02-29,Sherlock: The Empty Hearse,2014,https://boxd.it/mwIM,4
2020-02-29,Sherlock: The Sign of Three,2014,https://boxd.it/mwSs,4.5
2020-02-29,Sherlock: His Last Vow,2014,https://boxd.it/wls4,5
2020-02-29,Sherlock: The Six Thatchers,2017,https://boxd.it/uDZw,3.5
2020-02-29,Sherlock: The Lying Detective,2017,https://boxd.it/uBH6,5
2020-02-29,Sherlock: The Final Problem,2017,https://boxd.it/fl5A,4.5
2020-03-09,Abraham Lincoln: Vampire Hunter,2012,https://boxd.it/2oG4,1.5
2020-03-14,Frozen II,2019,https://boxd.it/aPvo,2
2020-03-16,Klaus,2019,https://boxd.it/ipoi,3.5
2020-03-26,The Invisible Man,2020,https://boxd.it/kWlA,4
2020-03-26,Quarantine,2008,https://boxd.it/1Pmo,2
2020-03-28,The Occupant,2020,https://boxd.it/p9si,3.5
2020-03-31,Jupiter Ascending,2015,https://boxd.it/2Evm,1.5
2020-04-18,Shrek,2001,https://boxd.it/29zi,4
2020-04-20,Green Book,2018,https://boxd.it/hErk,4.5
2020-04-20,Star,2001,https://boxd.it/1AkC,3
2020-04-23,Hannibal,2001,https://boxd.it/1XVc,3.5
2020-04-23,Hannibal Rising,2007,https://boxd.it/2916,2
2020-05-15,The Gentlemen,2019,https://boxd.it/iYBQ,4.5
2020-06-16,Ghostbusters,2016,https://boxd.it/Vm8,2
2020-07-20,Hamilton,2020,https://boxd.it/kmvE,4.5
2020-08-25,Guns Akimbo,2019,https://boxd.it/gkFu,3.5
2020-08-25,Toc Toc,2017,https://boxd.it/fwnq,2
2020-08-25,Justice League,2017,https://boxd.it/4w68,2
2020-08-31,Thir13en Ghosts,2001,https://boxd.it/1YPO,1.5
2020-09-01,Heroes Wanted,2016,https://boxd.it/d3SK,1
2020-09-09,Young Frankenstein,1974,https://boxd.it/25To,4.5
2020-09-09,Spaceballs,1987,https://boxd.it/29cy,3.5
2020-09-25,Enola Holmes,2020,https://boxd.it/hX2o,3.5
2020-09-25,Onward,2020,https://boxd.it/io92,3.5
2020-09-28,The Babysitter: Killer Queen,2020,https://boxd.it/n4VA,2.5
2020-10-13,Vicious Fun,2020,https://boxd.it/riV8,3.5
2020-10-13,Mandibles,2020,https://boxd.it/nHDK,4
2020-10-13,Relic,2020,https://boxd.it/jEwS,2
2020-10-13,Yummy,2019,https://boxd.it/nvAa,3.5
2020-10-13,Get the Hell Out,2020,https://boxd.it/qSLm,2.5
2020-10-13,Soy leyenda,1967,https://boxd.it/ijrA,1.5
2020-10-13,Routine: The Prohibition,2019,https://boxd.it/qzhi,2
2020-10-14,Advantages of Travelling by Train,2019,https://boxd.it/lDUS,3
2020-10-20,Spiritwalker,2020,https://boxd.it/mdKa,3.5
2020-10-26,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,2020,https://boxd.it/rNS0,3.5
2020-10-26,The Haunting of Hill House,2018,https://boxd.it/kfJ0,4.5
2020-10-26,The Haunting of Bly Manor,2020,https://boxd.it/rUdS,4
2020-11-16,Jack-Jack Attack,2005,https://boxd.it/1P6q,3.5
2020-11-16,Lou,2017,https://boxd.it/fntk,3
2020-11-16,For the Birds,2000,https://boxd.it/1P6K,2.5
2020-12-02,Keep an Eye Out,2018,https://boxd.it/h1aY,3.5
2020-12-03,Pet Sematary,2019,https://boxd.it/4W0q,2.5
2020-12-05,Reality,2014,https://boxd.it/5txC,3
2020-12-10,Freaky,2020,https://boxd.it/ka42,4
2020-12-30,Soul,2020,https://boxd.it/ioLA,4
2021-01-11,The Minions of Midas,2020,https://boxd.it/sR8M,3.5
2021-01-12,Fantastic Beasts: The Crimes of Grindelwald,2018,https://boxd.it/bg8G,2
2021-01-15,Rubber,2010,https://boxd.it/P2m,3.5
2021-01-18,Scrooged,1988,https://boxd.it/1Y9e,3
2021-01-23,Luxo Jr.,1986,https://boxd.it/1P7y,3
2021-01-23,Lava,2014,https://boxd.it/8S9G,3
2021-01-23,Piper,2016,https://boxd.it/dZaG,3.5
2021-01-23,Time Travel Mater,2012,https://boxd.it/4wJ0,2
2021-01-24,Greenland,2020,https://boxd.it/j1Um,3.5
2021-01-31,BURN·E,2008,https://boxd.it/1QdM,3.5
2021-02-21,Wonder Woman,2017,https://boxd.it/9roG,3.5
2021-02-24,Wonder Woman 1984,2020,https://boxd.it/gBtA,2
2021-02-24,Below Zero,2021,https://boxd.it/lDY6,3.5
2021-03-02,Willy's Wonderland,2021,https://boxd.it/nTcG,3
2021-03-07,Hate by Dani Rovira,2021,https://boxd.it/tOE8,3
2021-03-11,La La Land,2016,https://boxd.it/a5fa,2
2021-03-19,Raya and the Last Dragon,2021,https://boxd.it/jbkI,3
2021-03-22,Zack Snyder's Justice League,2021,https://boxd.it/tLOk,3
2021-04-03,El nom,2018,https://boxd.it/iUiK,4
2021-04-13,The People Upstairs,2020,https://boxd.it/qSsa,3.5
2021-04-13,Under the Same Roof,2019,https://boxd.it/kkxe,1.5
2021-05-21,Mortal Kombat,2021,https://boxd.it/gswA,3
2021-05-26,The Fresh Prince of Bel-Air Reunion,2020,https://boxd.it/rHZE,4
2021-05-28,Army of the Dead,2021,https://boxd.it/ic7S,3
2021-06-08,The Conjuring: The Devil Made Me Do It,2021,https://boxd.it/eXZY,3
2021-06-10,Spiral: From the Book of Saw,2021,https://boxd.it/meXk,2
2021-06-15,In the Heights,2021,https://boxd.it/gLhu,3
2021-06-15,Friends: The Reunion,2021,https://boxd.it/pOQq,3.5
2021-06-21,Wrong,2012,https://boxd.it/2V5K,3
2021-06-24,Luca,2021,https://boxd.it/ipjC,3.5
2021-07-06,F9,2021,https://boxd.it/dqsU,3
2021-07-12,Cruella,2021,https://boxd.it/bbKg,3
2021-07-20,The Forever Purge,2021,https://boxd.it/mdzc,3
2021-07-20,Space Jam: A New Legacy,2021,https://boxd.it/dd9A,2.5
2021-07-22,Black Widow,2021,https://boxd.it/hWV8,3
2021-08-06,Jungle Cruise,2021,https://boxd.it/g4YK,3
2021-08-07,Vivo,2021,https://boxd.it/g13w,2.5
2021-08-09,The Suicide Squad,2021,https://boxd.it/fw6O,4
2021-08-09,Hitman's Wife's Bodyguard,2021,https://boxd.it/iZdq,3.5
2021-08-24,Fear Street: 1994,2021,https://boxd.it/lLBk,2.5
2021-08-24,Boss Level,2021,https://boxd.it/iAkw,3.5
2021-08-25,Spider-Man 2,2004,https://boxd.it/2a88,3
2021-09-11,Malignant,2021,https://boxd.it/mViE,3
2021-09-13,Escape Room: Tournament of Champions,2021,https://boxd.it/lwCM,2.5
2021-10-04,Wrath of Man,2021,https://boxd.it/nEia,3.5
2021-10-11,Werewolves Within,2021,https://boxd.it/u8fC,3
2021-10-11,Evie,2021,https://boxd.it/xdm0,2
2021-10-14,Silent Night,2021,https://boxd.it/oJXE,4.5
2021-10-14,Seance,2021,https://boxd.it/nOn0,3
2021-10-17,The Colony,2021,https://boxd.it/sA3g,2
2021-10-18,Prisoners of the Ghostland,2021,https://boxd.it/j0NY,2
2021-10-22,The Sadness,2021,https://boxd.it/tcHe,3
2021-11-03,The Trip,2021,https://boxd.it/sAfm,4
2021-11-05,Army of Thieves,2021,https://boxd.it/tYai,3.5
2021-11-06,V/H/S/94,2021,https://boxd.it/shhy,3.5
2021-11-06,Night of the Living Dicks,2021,https://boxd.it/pVzQ,1.5
2021-11-08,The Medium,2021,https://boxd.it/s0oi,2
2021-11-08,Undergods,2020,https://boxd.it/qJTQ,1
2021-11-09,Beyond the Infinite Two Minutes,2020,https://boxd.it/ujVk,4
2021-11-09,Agnes,2021,https://boxd.it/uit0,2.5
2021-11-09,The Boy Behind the Door,2020,https://boxd.it/rPHI,4
2021-11-09,The Evil Next Door,2020,https://boxd.it/sg9e,3
2021-11-10,Brain Freeze,2021,https://boxd.it/p3B4,2.5
2021-11-10,When I Consume You,2021,https://boxd.it/tGzY,2
2021-11-12,In the Earth,2021,https://boxd.it/s652,2.5
2021-11-12,The Passenger,2021,https://boxd.it/wMnU,3.5
2021-11-13,The Innocents,2021,https://boxd.it/oAlc,1.5
2021-11-13,You're Dead Helen,2021,https://boxd.it/tLse,4
2021-11-15,Offseason,2021,https://boxd.it/tXsU,1
2021-11-15,We Need to Do Something,2021,https://boxd.it/sUEc,2.5
2021-11-15,Shang-Chi and the Legend of the Ten Rings,2021,https://boxd.it/kLDI,3
2021-12-14,Casino Royale,2006,https://boxd.it/1alk,4
2021-12-20,Spider-Man: No Way Home,2021,https://boxd.it/nwRw,5
2021-12-27,Encanto,2021,https://boxd.it/kPRu,3
2021-12-30,Don't Look Up,2021,https://boxd.it/o0Hc,4
2022-01-11,Harry Potter 20th Anniversary: Return to Hogwarts,2022,https://boxd.it/xXJk,3.5
2022-01-11,Quantum of Solace,2008,https://boxd.it/1Vs8,3.5
2022-01-14,The Vault,2021,https://boxd.it/nleI,3.5
2022-01-14,Derek DelGaudio's In & of Itself,2020,https://boxd.it/pq3O,4
2022-01-17,Hotel Transylvania 3: Summer Vacation,2018,https://boxd.it/e1zI,1.5
2022-01-18,Eternals,2021,https://boxd.it/j36o,2
2022-02-02,Ghostbusters: Afterlife,2021,https://boxd.it/f4Pw,3.5
2022-03-01,The King's Man,2021,https://boxd.it/h714,3.5
2022-03-01,Death on the Nile,2022,https://boxd.it/ifpg,3.5
2022-03-07,The Batman,2022,https://boxd.it/eDGs,4.5
2022-03-12,Escape Room: La pel·lícula,2022,https://boxd.it/wjbq,3.5
2022-03-15,Turning Red,2022,https://boxd.it/ipkq,3.5
2022-03-15,The Adam Project,2022,https://boxd.it/q2Dg,3
2022-03-15,Free Guy,2021,https://boxd.it/k8dm,3.5
2022-04-12,Uncharted,2022,https://boxd.it/b5Dy,3.5
2022-04-19,Fantastic Beasts and Where to Find Them,2016,https://boxd.it/7FPC,3
2022-04-19,Fantastic Beasts: The Secrets of Dumbledore,2022,https://boxd.it/bg8Q,3
2022-04-19,Last Night in Soho,2021,https://boxd.it/lbJC,4
2022-05-05,The Lost City,2022,https://boxd.it/sg0Q,3
2022-05-08,The Northman,2022,https://boxd.it/nK2s,3
2022-05-27,Doctor Strange in the Multiverse of Madness,2022,https://boxd.it/gaTc,3
2022-06-11,The Matrix Resurrections,2021,https://boxd.it/n87k,2
2022-06-14,Jurassic World Dominion,2022,https://boxd.it/ikXW,2.5
2022-07-11,Thor: Love and Thunder,2022,https://boxd.it/mMAY,4
2022-08-01,Valley of the Dead,2020,https://boxd.it/mFj2,3
2022-09-02,The Gray Man,2022,https://boxd.it/rb7q,3
2022-09-19,Nope,2022,https://boxd.it/sDCe,3.5
2022-09-27,Elvis,2022,https://boxd.it/mK4w,4
2022-10-05,The Outlaws,2017,https://boxd.it/hewo,3.5
2022-10-08,The Antares Paradox,2022,https://boxd.it/BT88,4
2022-10-10,A Man of Reason,2022,https://boxd.it/op8c,2.5
2022-10-10,Deadstream,2022,https://boxd.it/xryY,4
2022-10-12,The Roundup,2022,https://boxd.it/mVnO,4
2022-10-12,Smoking Causes Coughing,2022,https://boxd.it/wVl4,3.5
2022-10-12,Christmas Bloody Christmas,2022,https://boxd.it/Cy7U,2.5
2022-10-12,V/H/S/99,2022,https://boxd.it/BZYO,3
2022-10-12,Sissy,2022,https://boxd.it/zd5M,3.5
2022-10-15,Vesper,2022,https://boxd.it/ASlI,2.5
2022-10-15,Nocebo,2022,https://boxd.it/tqSK,3
2022-10-16,What to Do With the Dead Kaiju?,2022,https://boxd.it/vmmY,1.5
2022-10-24,Werewolf by Night,2022,https://boxd.it/xMrO,3.5
2022-10-24,The Black Phone,2021,https://boxd.it/sqFE,3
2022-10-26,Dungeons & Dragons,2000,https://boxd.it/1SWu,1
2022-11-01,Barbarian,2022,https://boxd.it/yohi,4
2022-11-03,Reminiscence,2021,https://boxd.it/lhMM,2.5
2022-11-05,Mad Heidi,2022,https://boxd.it/kMSE,3
2022-11-06,Enola Holmes 2,2022,https://boxd.it/vfDe,3.5
2022-11-07,Huella,2022,https://boxd.it/vNI8,2
2022-11-07,Unicorn Wars,2022,https://boxd.it/lBma,1.5
2022-11-08,Huesera: The Bone Woman,2022,https://boxd.it/t1J4,2.5
2022-11-08,Saloum,2021,https://boxd.it/wp1w,3.5
2022-11-08,Lot 36,2022,https://boxd.it/Dk7I,2.5
2022-11-08,Graveyard Rats,2022,https://boxd.it/DkfM,3
2022-11-09,The Autopsy,2022,https://boxd.it/Dkgg,3.5
2022-11-12,[REC]: Horror Without Pause,2022,https://boxd.it/CrIO,3.5
2022-11-12,NightMare,2022,https://boxd.it/BEa4,2
2022-11-13,Project Wolf Hunting,2022,https://boxd.it/u5n4,3.5
2022-11-13,The Lair,2022,https://boxd.it/sy00,2
2022-11-13,Day Zero,2022,https://boxd.it/BlbC,1
2022-11-21,Amsterdam,2022,https://boxd.it/oJ58,3.5
2022-11-22,The Outside,2022,https://boxd.it/DkgA,2
2022-11-27,The Guardians of the Galaxy Holiday Special,2022,https://boxd.it/t77K,3
2022-11-28,Strange World,2022,https://boxd.it/x6Li,2
2022-11-28,Ticket to Paradise,2022,https://boxd.it/u8Cc,3
2022-12-02,Deadwater Fell,2020,https://boxd.it/oW22,4.5
2022-12-02,Inside Man,2022,https://boxd.it/Ay6I,4
2022-12-02,The Unbearable Weight of Massive Talent,2022,https://boxd.it/o6eK,3
2022-12-03,Incredible But True,2022,https://boxd.it/rBtC,3
2022-12-04,See How They Run,2022,https://boxd.it/sNVq,3.5
2022-12-07,The Watcher,2022,https://boxd.it/Daja,3
2022-12-08,The Menu,2022,https://boxd.it/lScm,4
2022-12-10,Black Adam,2022,https://boxd.it/fup0,2
2022-12-13,Black Bird,2022,https://boxd.it/BCSe,4.5
2022-12-15,Dreams in the Witch House,2022,https://boxd.it/Dkh4,2.5
2022-12-15,Pickman's Model,2022,https://boxd.it/DkgU,4
2022-12-18,Avatar,2009,https://boxd.it/1Efm,3.5
2022-12-21,The Viewing,2022,https://boxd.it/Dkhy,1.5
2022-12-24,Avatar: The Way of Water,2022,https://boxd.it/2E2E,3
2022-12-28,A Man Called Otto,2022,https://boxd.it/zl06,4
2023-01-01,Everything Everywhere All at Once,2022,https://boxd.it/jUk4,4
2023-01-04,Skyfall,2012,https://boxd.it/17Fc,4
2023-01-05,Spectre,2015,https://boxd.it/6bXY,3
2023-01-07,No Time to Die,2021,https://boxd.it/cPX2,3.5
2023-01-08,Shrek 2,2004,https://boxd.it/29z8,3.5
2023-01-15,Don't Worry Darling,2022,https://boxd.it/mViu,3.5
2023-01-16,Boiling Point,2021,https://boxd.it/uo2u,4
2023-01-31,Puss in Boots: The Last Wish,2022,https://boxd.it/aaie,4
2023-02-03,The Queen's Gambit,2020,https://boxd.it/s1Ym,4
2023-02-05,Black Panther: Wakanda Forever,2022,https://boxd.it/igPu,2
2023-03-07,Venus,2023,https://boxd.it/rero,3.5
2023-03-08,Ant-Man and the Wasp: Quantumania,2023,https://boxd.it/nL2y,2
2023-03-08,WandaVision,2021,https://boxd.it/sbGW,4
2023-03-08,The Falcon and the Winter Soldier,2021,https://boxd.it/sbH6,2.5
2023-03-08,Loki,2021,https://boxd.it/sbHg,4
2023-03-08,Hawkeye,2021,https://boxd.it/xQqK,3
2023-03-08,Moon Knight,2022,https://boxd.it/zeDq,3.5
2023-03-08,She-Hulk: Attorney at Law,2022,https://boxd.it/CjLK,2.5
2023-03-19,The Whale,2022,https://boxd.it/tw4c,4.5
2023-03-23,John Wick,2014,https://boxd.it/7dEc,4
2023-03-27,Dungeons & Dragons: Honor Among Thieves,2023,https://boxd.it/hN1A,3.5
2023-03-31,John Wick: Chapter 4,2023,https://boxd.it/mh48,4.5
2023-04-23,Everybody Does It,2022,https://boxd.it/xH4A,1.5
2023-04-30,The Night Of,2016,https://boxd.it/eC1I,4.5
2023-05-04,Guardians of the Galaxy,2014,https://boxd.it/3VH2,4.5
2023-05-05,Guardians of the Galaxy Vol. 3,2023,https://boxd.it/fVNI,4.5
2023-05-15,Operation Fortune: Ruse de Guerre,2023,https://boxd.it/rJXA,3.5
2023-07-14,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/kSz4,5
2023-07-20,Enter the Dragon,1973,https://boxd.it/1YCA,4
2023-07-23,Barbie,2023,https://boxd.it/bCLK,3.5
2023-07-24,Fast X,2023,https://boxd.it/drIu,3
2023-07-24,Oppenheimer,2023,https://boxd.it/wUow,4.5
2023-08-04,Haunted Mansion,2023,https://boxd.it/mOsi,2
2023-08-12,Smile,2022,https://boxd.it/xjfE,3.5
2023-08-15,Indiana Jones and the Dial of Destiny,2023,https://boxd.it/b8vM,2.5
2023-08-26,Mission: Impossible – Rogue Nation,2015,https://boxd.it/5rI4,3.5
2023-08-26,Mission: Impossible – Fallout,2018,https://boxd.it/bSVc,3.5
2023-08-31,Mission: Impossible – Dead Reckoning,2023,https://boxd.it/l7zS,4
2023-09-04,Talk to Me,2022,https://boxd.it/C6uQ,3.5
2023-09-12,Creed III,2023,https://boxd.it/pf68,3.5
2023-09-20,A Haunting in Venice,2023,https://boxd.it/zGdg,4
2023-09-27,Becky,2020,https://boxd.it/mcOg,3.5
2023-10-05,Unstoppable,2018,https://boxd.it/kiCc,3
2023-10-06,Let It Ghost,2022,https://boxd.it/BtdQ,2
2023-10-08,Flies,2023,https://boxd.it/IEXk,3.5
2023-10-08,Project Silence,2023,https://boxd.it/rdQ8,3
2023-10-09,The Roundup: No Way Out,2023,https://boxd.it/A4E6,4
2023-10-09,Fishmonger,2023,https://boxd.it/IzNE,4
2023-10-09,Late Night with the Devil,2023,https://boxd.it/zo6G,4
2023-10-10,Vincent Must Die,2023,https://boxd.it/Atvo,3.5
2023-10-11,The Bad Guys: Reign of Chaos,2019,https://boxd.it/lxVA,3
2023-10-20,Totally Killer,2023,https://boxd.it/AOpG,2.5
2023-11-04,The Coffee Table,2022,https://boxd.it/DY2e,4
2023-11-06,"Knit One, Stab Two",2022,https://boxd.it/HTes,1.5
2023-11-06,The Night House,2020,https://boxd.it/jZze,3
2023-11-06,Night of the Bride,2023,https://boxd.it/FQdW,2
2023-11-06,Sleep,2023,https://boxd.it/Aqmo,3.5
2023-11-06,V/H/S/85,2023,https://boxd.it/D4BW,3
2023-11-06,When Evil Lurks,2023,https://boxd.it/rXBe,3.5
2023-11-08,The Wait,2023,https://boxd.it/DSLW,2.5
2023-11-09,"Lovely, Dark, and Deep",2023,https://boxd.it/EcVi,2
2023-11-09,Hostile Dimensions,2023,https://boxd.it/GwH0,3
2023-11-10,Midsommar,2019,https://boxd.it/jhxe,2.5
2023-11-10,The Angry Black Girl and Her Monster,2023,https://boxd.it/EZmm,2
2023-11-10,You'll Never Find Me,2023,https://boxd.it/Gguu,2.5
2023-11-11,I Am Not a Serial Killer,2016,https://boxd.it/dg6E,2
2023-11-12,Raging Grace,2023,https://boxd.it/xbKk,3.5
2023-11-12,It Lives Inside,2023,https://boxd.it/CKzc,2.5
2023-11-12,Infested,2023,https://boxd.it/Egl4,4
2023-11-12,The Lords of Salem,2012,https://boxd.it/3yDm,1
2023-11-12,We Are Zombies,2023,https://boxd.it/H5ug,3
2023-11-12,Vermin,2023,https://boxd.it/uLHq,2.5
2023-11-23,Guy Ritchie's The Covenant,2023,https://boxd.it/xjcK,3.5
2023-12-10,Ambulance,2022,https://boxd.it/sFxg,3
2024-01-12,Napoleon,2023,https://boxd.it/shJM,2.5
2024-01-13,Yannick,2023,https://boxd.it/G2es,2
2024-01-14,Under the Silver Lake,2018,https://boxd.it/dSAs,2
2024-01-14,Lift,2024,https://boxd.it/A5s6,3
2024-01-18,All the Names of God,2023,https://boxd.it/DROK,3.5
2024-01-23,Sympathy for Mr. Vengeance,2002,https://boxd.it/23WU,3.5
2024-02-03,Saw X,2023,https://boxd.it/zUWk,3
2024-02-05,Argylle,2024,https://boxd.it/w1kk,3
2024-02-21,Anyone But You,2023,https://boxd.it/EzA8,2.5
2024-03-11,Pirates of the Caribbean: At World's End,2007,https://boxd.it/2aGu,3
2024-03-12,Coming Home in the Dark,2021,https://boxd.it/qDN8,3
2024-03-13,Dune,2021,https://boxd.it/fA7G,4
2024-03-17,Dune: Part Two,2024,https://boxd.it/pUfA,4.5
2024-03-23,Beau Is Afraid,2023,https://boxd.it/u2gE,2.5
2024-04-15,The King's Speech,2010,https://boxd.it/dX0,4
2024-04-22,Civil War,2024,https://boxd.it/z1jW,4
2024-04-22,Devs,2020,https://boxd.it/ppHI,4.5
2024-04-29,The Fall Guy,2024,https://boxd.it/s0Bm,3.5
2024-04-29,Men,2022,https://boxd.it/tlc0,2.5
2024-05-09,Sisu,2022,https://boxd.it/vHpu,4
2024-05-21,IF,2024,https://boxd.it/nJwG,2.5
2024-05-24,Kingdom of the Planet of the Apes,2024,https://boxd.it/ohEE,2.5
2024-06-09,Bad Boys: Ride or Die,2024,https://boxd.it/l3Ki,4
2024-06-10,Anatomy of a Fall,2023,https://boxd.it/yuDE,4
2024-06-24,Inside Out 2,2024,https://boxd.it/CFrC,4.5
2024-07-24,Dream Scenario,2023,https://boxd.it/v2h0,3.5
2024-07-29,Monkey Man,2024,https://boxd.it/kvsO,3.5
2024-08-05,Deadpool & Wolverine,2024,https://boxd.it/jq8s,4.5
2024-08-05,The Ministry of Ungentlemanly Warfare,2024,https://boxd.it/u5zu,3.5
2024-08-30,Longlegs,2024,https://boxd.it/KzLM,3.5
2024-09-19,Hunting a Monster,2024,https://boxd.it/Q7Yq,4.5
2024-09-24,Terrifier,2016,https://boxd.it/eRzg,2.5
2024-09-30,Wolfs,2024,https://boxd.it/x6zG,3
2024-09-30,Under Therapy,2023,https://boxd.it/C6rW,3.5
2024-10-05,Twilight of the Warriors: Walled In,2024,https://boxd.it/yNla,3
2024-10-10,Strange Darling,2023,https://boxd.it/CVIk,3.5
2024-10-11,The Roundup: Punishment,2024,https://boxd.it/Cseq,4
2024-10-11,The Killers,2024,https://boxd.it/J4Qk,2.5
2024-10-11,Dead Talents Society,2024,https://boxd.it/C3y6,4
2024-10-13,The Summer Hit,2024,https://boxd.it/iPYm,2
2024-10-13,Die Alone,2024,https://boxd.it/H9z0,2.5
2024-10-13,Operation Undead,2024,https://boxd.it/Ljk8,1
2024-10-22,Terrifier 2,2022,https://boxd.it/oI10,3
2024-10-28,A House on Fire,2024,https://boxd.it/Kffw,4
2024-11-02,Knock at the Cabin,2023,https://boxd.it/npL2,4
2024-11-02,M3GAN,2022,https://boxd.it/jxmG,3.5
2024-11-10,The Curse,2024,https://boxd.it/B7Hu,1
2024-11-10,Trap,2024,https://boxd.it/D4nK,3.5
2024-11-11,Azrael,2024,https://boxd.it/CVaM,2.5
2024-11-11,The Substance,2024,https://boxd.it/zanS,4.5
2024-11-11,V/H/S/Beyond,2024,https://boxd.it/Jbwc,2.5
2024-11-14,Night Silence,2024,https://boxd.it/MTqI,2
2024-11-14,Animale,2024,https://boxd.it/CBgg,3
2024-11-14,Ghost Train,2024,https://boxd.it/LcUo,3
2024-11-14,Handsome Guys,2024,https://boxd.it/rE4g,3.5
2024-11-15,Oddity,2024,https://boxd.it/K9pg,3.5
2024-11-15,The Instinct,2024,https://boxd.it/Oe7k,3.5
